time_s,pos_x_m,pos_y_m,pos_z_m,vel_vx_m/s,vel_vy_m/s,vel_vz_m/s,att_roll_rad,att_pitch_rad,att_yaw_rad,ang_vel_p_rad/s,ang_vel_q_rad/s,ang_vel_r_rad/s,control_Fx_N,control_Fy_N,control_Fz_N,control_tau_x_Nm,control_tau_y_Nm,control_tau_z_Nm,solve_time_s,solve_success
5.954517602920532,0.0335482694208622,0.006901601795107126,0.5441321134567261,-0.03559042935420557,0.04882905235868468,0.06327678250971291,-0.014585575121887295,-0.017544016583383115,0.09150641274867555,0.6622551679611206,-0.09866518527269369,-0.4224882423877716,-0.2624433178925023,-0.5427504704876465,25.09222940974883,-0.22592782667701813,0.149703953172758,0.1338840645248127,0.004031188000226393,1
0.0015106201171875,0.0335482694208622,0.006901601795107126,0.5441321134567261,-0.03559042935420557,0.04882905235868468,0.06327678250971291,-0.014585575121887295,-0.017544016583383115,0.09150641274867555,0.6622551679611206,-0.09866518527269369,-0.4224882423877716,-0.2279425592214911,-0.5201269402021329,25.115969288281107,-0.29529325257306915,0.12556780992793898,0.15736917467702524,0.0008575600004405715,1
0.011583805084228516,0.0329117476940155,0.007435196544975042,0.5451943874359131,-0.044758495757473336,0.040388762248469906,0.05312428602260983,-0.00749821962056707,-0.018084989631490966,0.08688581679583995,0.7226060032844543,-0.038131542503833826,-0.47391462326049805,-0.18274835910934198,-0.48125546267251984,25.18876139294864,-0.355629958326331,0.09594503478846515,0.18786047588021806,0.0010604599956423044,1
0.021544218063354492,0.03254592418670654,0.007611389271914959,0.5456823110580444,-0.04755066775160131,0.03737151177732031,0.051521256414554975,0.0003266373524595245,-0.01811598642834289,0.08184527352192639,0.7793537974357605,0.020394124090671477,-0.513798177242279,-0.14231684103783473,-0.4337977459935643,25.223802048439968,-0.41571968385258923,0.06374573015622423,0.2139158102978977,0.0013529019997804426,1
0.03156256675720215,0.03215820714831352,0.0077183302491903305,0.5461180806159973,-0.0518822856719039,0.03003950595649172,0.044848278156211,0.012791733784575321,-0.01707283724282105,0.07362788393217157,0.8220712542533875,0.08702327311038964,-0.5542677640914917,-0.10310287059239931,-0.3674243314473115,25.280539527311866,-0.48635659378294954,0.022765349751476184,0.24182440723237247,0.001147137998486869,1
0.041556358337402344,0.031735606491565704,0.007744927424937487,0.5465470552444458,-0.05689249572255378,0.022699229130759082,0.04452577603319679,0.021236029233317133,-0.01572878441170733,0.06770287555120724,0.8294236660003662,0.13012546300888053,-0.596229076385498,-0.06448384325567462,-0.29190332400351615,25.30192112803835,-0.5226890229264358,-0.006029807861476645,0.26926427740109554,0.0010730330031947233,1
0.05157065391540527,0.03128518909215927,0.007682046853005886,0.5469358563423157,-0.0592475087635991,0.016626355751864188,0.04069288444567682,0.029657110644495166,-0.01377849850530577,0.061470727079063536,0.8139626383781433,0.1893826574087142,-0.6302213072776794,-0.03172574023177116,-0.2100128034270901,25.334081011641196,-0.5464911066653846,-0.046428993018547374,0.2928970517220444,0.0010680029954528436,1
0.06154131889343262,0.03080742619931698,0.00753357820212841,0.5473139882087708,-0.06466570497952633,0.005978521771493834,0.039174415158439925,0.03783577779592706,-0.011376294313566682,0.05507278009792271,0.7992808222770691,0.23344652354717246,-0.6552402377128601,0.0011983333182813277,-0.11640645801723017,25.35472002441907,-0.5703023207294963,-0.07990839411614166,0.31206581190564503,0.001071216000127606,1
0.0715641975402832,0.03030538558959961,0.007276319898664951,0.5476627349853516,-0.06527578830841511,-0.0017896641320348725,0.03623181580135245,0.045884974210305796,-0.008482967577524647,0.048330454764032194,0.7770897746086121,0.27426907420158375,-0.6938393115997314,0.026036106843535172,-0.016285011195377744,25.38055463673615,-0.5890704736029888,-0.11435641692575868,0.33745513306453373,0.001092239996069111,1
0.08157014846801758,0.02979835495352745,0.0069277528673410416,0.5479867458343506,-0.06897223741409936,-0.01219553774149189,0.03408395872742864,0.05741768711611339,-0.003251723726208411,0.03784519442699619,0.7440732717514038,0.3224261999130248,-0.7124277353286743,0.04477782264489723,0.09778276514064306,25.4039965731594,-0.6065329881187147,-0.15723940847725848,0.3531664135490261,0.0010360840024077334,1
0.09158825874328613,0.029262563213706017,0.006457255221903324,0.5482965707778931,-0.07109939295844002,-0.022772994467733593,0.03230102712349426,0.06468781630496734,0.0006030921421760205,0.030767673787164274,0.6528280973434448,0.3513735830783843,-0.7388870120048523,0.059083364371949894,0.21416102519204366,25.421188551377533,-0.5887169496498045,-0.1896007329772672,0.37383561128744613,0.000989287997072097,1
0.10154175758361816,0.029262563213706017,0.006457255221903324,0.5482965707778931,-0.07109939295844002,-0.022772994467733593,0.03230102712349426,0.06468781630496734,0.0006030921421760205,0.030767673787164274,0.6528280973434448,0.3513735830783843,-0.7388870120048523,0.0714778527204425,0.31048772803120334,25.42452696533396,-0.5934286880794931,-0.19304727041892483,0.37870996421698405,0.0010135939955944195,1
0.11157727241516113,0.028720183297991753,0.005878823809325695,0.5486106872558594,-0.07157941151607149,-0.03461553569789858,0.031378436598427824,0.07055922941118808,0.004754462398113279,0.023392100920658354,0.5585421323776245,0.36793643236160267,-0.7634518146514893,0.07793939115978867,0.4128590245405611,25.42933619749827,-0.5654706573335958,-0.21864774180298147,0.396156873378081,0.0009834209995460697,1
0.12158012390136719,0.02817302942276001,0.005162627436220646,0.5488967299461365,-0.07526984056634187,-0.04612065508451897,0.029322137799384796,0.07565010907760694,0.009226023883086576,0.01603687474553661,0.4701625406742096,0.38505125045776356,-0.7596043944358826,0.08361339350717548,0.5204528152937846,25.44162788285797,-0.5379259842104378,-0.24505007318426567,0.40164353544446046,0.0010121970044565387,1
0.13159728050231934,0.027605433017015457,0.004340990446507931,0.5491971373558044,-0.07519964120273513,-0.057605542557163575,0.03116041380263763,0.08154991823892566,0.015984748704624074,0.0049891850650403136,0.36120033264160156,0.39749619364738453,-0.7680980563163757,0.08035897371512142,0.6290636133281595,25.431452073360134,-0.5015549820581993,-0.27821248144561816,0.41429024324788793,0.0010040249981102534,1
0.14157700538635254,0.02649039216339588,0.0022832744289189577,0.5497530102729797,-0.07650600371315827,-0.08455811461118157,0.027152112984748625,0.08400400363367666,0.020819305349056627,-0.002506996847463583,0.23720157146453857,0.40893083810806263,-0.7818883061408997,0.07363018804371355,0.7662903125760963,25.44840779956635,-0.44763459715818177,-0.3029767029282461,0.4279669885702695,0.0010050030032289214,1
0.1515951156616211,0.025922657921910286,0.0010711441282182932,0.5500403642654419,-0.07488621031074368,-0.09454727938559802,0.030409307295516618,0.08606616794920718,0.025358013895724785,-0.009771068932227678,0.18570001423358917,0.38848933577537526,-0.759809136390686,0.062379518891830035,0.8951878827504981,25.429696163230044,-0.42782589358360734,-0.30929596301109336,0.424181532821029,0.001008496001304593,1
0.16157913208007812,0.025379745289683342,-0.0002558878040872514,0.5503350496292114,-0.07204695059290785,-0.10960634060852102,0.02827703318262396,0.08630998869710194,0.029860985038816068,-0.017085149845614378,0.00619160383939743,0.36926326155662526,-0.7630992531776428,0.04279933469433584,1.0213158917775642,25.432321850949965,-0.33379616627059594,-0.3159111268265671,0.430675858881314,0.0010880490008275956,1
0.17159366607666016,0.02485223300755024,-0.0017270848620682955,0.5506144165992737,-0.07227037104523922,-0.12131410092600939,0.031072094945815164,0.08550239754698685,0.034088448511259806,-0.024386524026485557,-0.10000411421060562,0.34152904152870167,-0.748287558555603,0.023876160661121516,1.138434470705986,25.41178895451838,-0.274409055268852,-0.31648366872806616,0.42966057064379287,0.0009843990046647377,1
0.18160390853881836,0.02433297224342823,-0.0033126568887382746,0.5509291291236877,-0.06928605594555813,-0.1322223991193904,0.033823020540623375,0.08376600534273271,0.037932455029984435,-0.03141512923322454,-0.21329252421855927,0.3110933005809783,-0.7182979583740234,0.0008557843637450983,1.2461303630430443,25.384444311919978,-0.20801182648459787,-0.31393311908561156,0.4201815508458638,0.0011800349966506474,1
0.1919567584991455,0.02384590357542038,-0.004995766095817089,0.5512406826019287,-0.0648166016841985,-0.14496882258262475,0.03170984964756952,0.07888145448313999,0.04307666286058609,-0.04167307716031443,-0.3911823034286499,0.2583113610744475,-0.6991928815841675,-0.03240171106455893,1.3448786326128797,25.387126636816603,-0.09949966871440415,-0.3005626743067203,0.4139913714538146,0.002498574001947418,1
0.20162582397460938,0.02339501865208149,-0.006811266299337149,0.5515516400337219,-0.06233708947073872,-0.1549330800519438,0.03251787256110424,0.07427292335077773,0.046059891997236146,-0.04837563793684874,-0.454953670501709,0.2263855189085006,-0.6786984205245972,-0.06648357364234182,1.4374925033489312,25.381772344819737,-0.04860550108294495,-0.2958178219410044,0.409302047896023,0.0008319960033986717,1
0.21158146858215332,0.022967658936977386,-0.008708711713552475,0.5518747568130493,-0.05967688277390222,-0.1637740878832456,0.03815962275049876,0.06867874198200052,0.048494996181651207,-0.054816375494817215,-0.5563491582870483,0.18730415403842918,-0.6398908495903015,-0.094637161394968,1.5163454132289353,25.378773268079115,-0.04437139758515439,-0.2980516821445102,0.4109118063898343,0.0014424439941649325,1
