time_s,pos_x_m,pos_y_m,pos_z_m,vel_vx_m/s,vel_vy_m/s,vel_vz_m/s,att_roll_rad,att_pitch_rad,att_yaw_rad,ang_vel_p_rad/s,ang_vel_q_rad/s,ang_vel_r_rad/s,control_Fx_N,control_Fy_N,control_Fz_N,control_tau_x_Nm,control_tau_y_Nm,control_tau_z_Nm,solve_time_s,solve_success
0.00015544891357421875,0.3227743376060062,1.0601955828195029,0.14938449911432639,0.000767225198583521,0.00028395442184248054,-0.002812403358734561,0.05108298059223637,-0.012204416372137317,-0.02938599663764041,0.007165093906223774,-0.0006260747322812676,-0.0003045894554816186,0.16368810488144497,0.5756183453137171,25.94996828913546,-0.12617363113877564,0.030374745133107024,-0.00012743062536144862,0.003156966000005923,1
0.011773347854614258,0.32274897372659844,1.0601873838204936,0.14941494969684627,-0.0025363879407769296,-0.0008198999009279007,0.0030450582519880864,0.050991681628747454,-0.012287792375284212,-0.029251326427884194,0.007165093906223774,-0.0006260747322812676,-0.0003045894554816186,0.14086880810917057,0.5810616753087271,25.95996064390099,-0.12628545086709228,0.02911765758281954,-0.0002560996370269085,0.0011473520000890858,1
0.019992589950561523,0.3227546745528684,1.0602092795246907,0.14937014291329107,-0.0025363879407769296,-0.0008198999009279007,0.0030450582519880864,0.05062896093699987,-0.012228638744677056,-0.029487099057540878,0.007165093906223774,-0.0006260747322812676,-0.0003045894554816186,0.16020073629163656,0.585870865660036,25.929994573445466,-0.12652719894858777,0.030433971720188326,-0.00045035442792411685,0.003451626000014585,1
0.030025959014892578,0.3227546745528684,1.0602092795246907,0.14937014291329107,-0.0025363879407769296,-0.0008198999009279007,0.0030450582519880864,0.05062896093699987,-0.012228638744677056,-0.029487099057540878,0.007165093906223774,-0.0006260747322812676,-0.0003045894554816186,0.16399377601710524,0.5835833547807749,25.923631492389944,-0.1259260256338646,0.0302321173305871,-0.00017626148167361602,0.0013570860000982066,1
0.040009260177612305,0.32277920529601434,1.060195011548218,0.14939072908470744,0.005087569377232315,-0.003259203611660766,0.000724528592957463,0.051047994361768545,-0.012281604369954291,-0.029648304830158345,-0.011697942391037941,0.0016204069834202528,-0.00034617766505107305,0.1439248948443113,0.5621654761738133,25.96340620139066,-0.11880379892453351,0.028922095237540343,1.0714627312550558e-05,0.0034542800001418072,1
0.05000925064086914,0.32277920529601434,1.060195011548218,0.14939072908470744,0.005087569377232315,-0.003259203611660766,0.000724528592957463,0.051047994361768545,-0.012281604369954291,-0.029648304830158345,-0.011697942391037941,0.0016204069834202528,-0.00034617766505107305,0.10217639346203003,0.5907835650991737,25.943456480964883,-0.12030937554633639,0.02732534244965793,8.837174802580258e-05,0.0009598279998499493,1
0.05999183654785156,0.32278067901216617,1.0602561017865306,0.14936037393853727,-0.0038692316048805075,3.0406882878253327e-05,-0.0019036644060277386,0.05110925521216858,-0.012288435903669459,-0.029550388631391478,0.009291879832744598,-0.0011357322800904512,0.0004612275515682997,0.15106374540168074,0.5597971965044369,25.936350419943796,-0.11859337165669993,0.02977151290627112,-0.0005829323169680036,0.001828654000064489,1
0.0699918270111084,0.3227756203310314,1.0602492744870553,0.14940933612031504,0.004016603220063919,0.006078616948390625,-0.0011318502109891604,0.051056525434712174,-0.012103468292528063,-0.0293335628558693,0.009291879832744598,-0.0011357322800904512,0.0004612275515682997,0.1732193725773771,0.5795800397425611,25.951895662267436,-0.1283484996864554,0.031190350218290332,-0.00046132937510461123,0.003535994000003484,1
0.0800008773803711,0.3227756203310314,1.0602492744870553,0.14940933612031504,0.004016603220063919,0.006078616948390625,-0.0011318502109891604,0.051056525434712174,-0.012103468292528063,-0.0293335628558693,0.009291879832744598,-0.0011357322800904512,0.0004612275515682997,0.11893553167438062,0.5359946355433626,25.952317667157782,-0.12647097493888332,0.028431135211289815,-0.0006704240549087414,0.0009320320000369975,1
0.09001374244689941,0.32277231793771827,1.0602098743715316,0.14936906242836911,-0.005361975643008998,0.0003402063933455324,-0.0025312296385054944,0.05112545545703151,-0.012390568516494671,-0.02935668135506697,0.009291879832744598,-0.0011357322800904512,0.0004612275515682997,0.14066010647763097,0.575609809858489,25.918483114732567,-0.1294066249742227,0.030900286334736432,-0.00032476639867769436,0.004225466999969285,1
0.09996151924133301,0.32277231793771827,1.0602098743715316,0.14936906242836911,-0.005361975643008998,0.0003402063933455324,-0.0025312296385054944,0.05112545545703151,-0.012390568516494671,-0.02935668135506697,0.009291879832744598,-0.0011357322800904512,0.0004612275515682997,0.18319457818835078,0.5823391930868773,25.95114260089615,-0.12881645284659488,0.032045713537520636,-0.0006875841674779103,0.0009769399998731387,1
0.1100153923034668,0.322763651166967,1.0601980864213838,0.14939739188921108,-0.001832250503081001,-8.59255367524625e-05,0.00023226480434235253,0.05124552849020381,-0.012487410584354652,-0.02974042013381606,-0.0026762550696730614,-0.0004423611098900437,0.00046871206723153597,0.1922234441503562,0.5783630641221021,25.958345403516287,-0.12426974340620033,0.031528882131491714,-0.0005392293617908329,0.0038344259999121277,1
0.11997818946838379,0.322763651166967,1.0601980864213838,0.14939739188921108,-0.001832250503081001,-8.59255367524625e-05,0.00023226480434235253,0.05124552849020381,-0.012487410584354652,-0.02974042013381606,-0.0026762550696730614,-0.0004423611098900437,0.00046871206723153597,0.16846685079935578,0.5781448853410307,25.945105531780435,-0.1245847558600021,0.03062518838040974,-0.00021103471830870562,0.0009437660000912729,1
0.1300215721130371,0.32279559758323334,1.060193644055587,0.14942283227030037,0.00050131164522349,-0.0021922635244475686,-0.00137169680327065,0.05099473526176235,-0.012372390835487579,-0.029564992721149874,0.0077488902024924755,-0.00041649362538009877,0.000647719600237906,0.144203736340207,0.5927164759627188,25.950659105163304,-0.12491575862767257,0.029844411822052178,-0.00032887046038528663,0.003635657000131687,1
0.1399848461151123,0.32279559758323334,1.060193644055587,0.14942283227030037,0.00050131164522349,-0.0021922635244475686,-0.00137169680327065,0.05099473526176235,-0.012372390835487579,-0.029564992721149874,0.0077488902024924755,-0.00041649362538009877,0.000647719600237906,0.13839866947365784,0.600493525697935,25.951605309117642,-0.1291683418882012,0.030079933123069294,-0.0004969333768196852,0.0009242799999356066,1
0.1500260829925537,0.3227930263359291,1.06024742444079,0.14939588374417856,0.00018711319145214844,0.005195508904298762,0.00036145339393778286,0.05107618691280935,-0.012467388224313147,-0.02946504698892216,0.0077488902024924755,-0.00041649362538009877,0.000647719600237906,0.14527081180317858,0.5846790127434849,25.96155070390396,-0.1283710371393531,0.030525721177326277,-0.0005517009017592797,0.0035647690001496812,1
0.15997982025146484,0.3227930263359291,1.06024742444079,0.14939588374417856,0.00018711319145214844,0.005195508904298762,0.00036145339393778286,0.05107618691280935,-0.012467388224313147,-0.02946504698892216,0.0077488902024924755,-0.00041649362538009877,0.000647719600237906,0.14316195154947348,0.5419659177139897,25.94619389012526,-0.12750879098760806,0.030502181548560475,-0.0006369956954735088,0.0010740190000433358,1
0.17002201080322266,0.32281538762439493,1.060197184673532,0.14946661756633614,-6.191613878270275e-05,-0.0026377801619625885,0.001463571909404715,0.05105078442333921,-0.012415963416445575,-0.02957100278819258,-0.007740268018096685,0.00010207400191575293,0.00036050641210749745,0.14114677826561017,0.52445623911665,25.942616687322996,-0.12155906543535579,0.030067733807237013,-0.0004234277297875908,0.004276522000054683,1
0.18004179000854492,0.3227780236454395,1.0602780415792994,0.14940309529640922,0.00229804498536601,-0.002386196563830545,0.0056098103063534355,0.05099206216323093,-0.012477015745372633,-0.02949141102565056,-0.007740268018096685,0.00010207400191575293,0.00036050641210749745,0.14098603345452398,0.5789059344577173,25.93400519061223,-0.12427749067441922,0.030292707029325065,-0.00036638848274953223,0.0028164200000446726,1
0.1899724006652832,0.3227780236454395,1.0602780415792994,0.14940309529640922,0.00229804498536601,-0.002386196563830545,0.0056098103063534355,0.05099206216323093,-0.012477015745372633,-0.02949141102565056,-0.007740268018096685,0.00010207400191575293,0.00036050641210749745,0.1239395827901239,0.5838189036214193,25.9103722321485,-0.12379187393023679,0.02975217308995604,-0.0004522325222342718,0.0009149210000032326,1
0.20005393028259277,0.32282000765273444,1.0602150763304956,0.1494174239964607,-9.553374757387267e-05,-0.004250213645073941,0.004032166636841472,0.05103042817026848,-0.01249986489494681,-0.02959189844471144,-0.0018444648012518883,0.0006624765228480101,9.935250272974364e-05,0.13768407101090122,0.6009373714452654,25.912791669496535,-0.1244289903856293,0.030571641129426487,-0.00047581416272236425,0.002986622999969768,1
0.20998096466064453,0.322804560756587,1.0602055470360454,0.14940929664292502,0.004293934477067607,-0.002046311235304188,-0.002599296631691783,0.0511118171910625,-0.012449053812945365,-0.02946622545538169,-0.0018444648012518883,0.0006624765228480101,9.935250272974364e-05,0.14005306237425547,0.6087108541049273,25.913521740402633,-0.1270380849724131,0.030366994982772694,-0.0002381701185042363,0.0010807930000282795,1
0.22000503540039062,0.322804560756587,1.0602055470360454,0.14940929664292502,0.004293934477067607,-0.002046311235304188,-0.002599296631691783,0.0511118171910625,-0.012449053812945365,-0.02946622545538169,-0.0018444648012518883,0.0006624765228480101,9.935250272974364e-05,0.10936920509794358,0.5989207168887164,25.95016406427741,-0.12672321615247886,0.0290303962064085,-0.00035118965756174845,0.000997332999986611,1
0.2300107479095459,0.32276955759125403,1.0602326781964735,0.14940124839197874,-0.001529402895300569,0.0017428818496867393,0.0017029980611704687,0.05097932108333758,-0.012421597388792449,-0.029560216290911878,0.004637790843844414,-0.0015370636247098444,0.0009282807586714628,0.14650570491094891,0.5864866622327686,25.948592100437818,-0.12642626130387483,0.031123912335114388,-0.0003392308926605941,0.0032885470000110217,1
